9.145307888823136708e-03,5.307074691107762114e-04,2.773264011834024106e-04,2.262487448147391196e-04,8.874362781181334685e-05,6.209487238255862655e-05,1.025455243213999382e-04,9.194572718872434484e-05,4.177281650559447920e-04
1.372022026681419572e-02,2.030730366668969181e-03,1.689849835636169197e-03,7.993634053712729906e-03,8.586841592418769861e-03,2.805920330016652489e-02,6.553077286138520897e-03,5.651178422242898042e-02,1.926374609588075992e-02
2.118209093056684297e-02,3.368694089493665719e-03,2.073499457227478450e-03,3.418727438953080358e-03,1.683889133464448740e-03,2.054862151703045706e-03,2.035339909579670422e-03,2.078214829026515074e-03,1.125840125582672430e-03
2.182804909200936408e-02,2.317704814255147974e-02,2.423872496636869656e-02,1.841945779621989229e-02,1.266635820383256970e-02,9.442720134547286440e-03,3.475713979159353317e-02,3.435959699886598218e-02,1.931255097762897555e-02
1.041527762452251066e-02,9.920878541400409908e-03,9.409033635469956844e-03,1.454171827587876810e-02,1.642196977785416109e-02,1.984847099763986308e-02,1.359840468247536759e-02,1.694885452866170747e-02,1.534158382136604180e-02
8.552764083592746466e-03,5.922997721316008816e-03,1.810038080322523904e-02,1.588648840534550438e-02,1.230686151441000298e-02,2.116664963797991808e-02,1.165775718028660111e-02,1.979456818379508529e-02,2.043988579579596176e-02
1.673167203718706544e-02,2.453820504264082533e-02,2.913711034862995555e-02,1.439859386476422670e-02,1.725635968751134536e-02,9.896856854747518306e-03,7.150784097728876514e-03,9.362618428816874006e-03,1.865639941404663091e-02
1.769933110600252490e-02,1.437219488563362853e-02,1.358957230057732980e-02,3.483180750536114118e-02,2.492406966927044817e-02,1.119064013634606981e-02,1.749116122476404925e-02,1.042138813211668062e-02,1.971415677616384157e-02
2.961253149887429006e-02,1.879571417745986087e-02,1.505786991880732339e-02,1.203769080734399394e-02,3.275185147532250901e-02,4.067314676980091775e-02,1.880052370688941113e-02,5.367277964080805625e-02,4.164267367056986163e-02
5.047846674720756627e-02,3.548947464453981043e-02,2.577837559209916404e-02,3.080635935476834855e-02,3.688984147872798047e-02,2.810875381922757835e-02,2.059534601634985251e-02,1.573571524888390735e-02,2.454861015560480877e-02
2.378554943244657813e-02,1.797726386765563164e-02,1.089092283493488071e-02,9.561902822218545581e-03,3.099197522476462852e-02,1.235997410681465881e-02,1.687578051722731301e-02,2.546178687165554996e-02,2.149048878244265784e-02
1.473664458171548841e-02,2.821171666542257508e-03,3.703504267165644900e-03,1.398172358903995542e-03,8.298973479835839101e-04,1.128696561626106295e-03,8.166413885231258926e-04,2.002399653531370272e-03,1.949608013386181079e-03
1.679713097613567616e-02,1.536740698799707100e-03,8.743027443253226011e-04,1.288939703173446567e-03,1.086586204123246363e-03,1.007355061440766029e-03,8.208670140929679761e-04,4.377437590271891234e-04,2.514605846272662242e-03
1.609048374251316818e-02,2.075819176793689078e-03,2.078963090072036279e-03,3.188728950870414140e-03,3.963386982799158194e-03,2.657867230801267810e-03,1.758055796969201041e-03,1.942442761295379338e-03,4.319709134638962007e-03
2.036488275982492255e-02,3.190668680012355689e-03,3.642945498458951062e-03,1.597752736139435026e-03,3.812574137724678014e-03,2.556956257601217253e-03,3.917121768309186208e-03,1.918692217307363347e-03,7.275382242047046194e-04
4.278559953702111562e-03,1.312288256355205072e-03,7.427363876977679039e-04,6.083596954818517363e-04,6.143233507134790439e-04,6.825692643215704397e-04,1.837190737115301786e-03,1.304028916815510274e-03,8.713127785003833619e-04
4.810574814506419529e-03,1.938898939975498793e-03,6.859483550656413032e-04,1.499028530433905255e-03,1.141524372367510622e-03,7.063495230215398107e-04,9.330050676882854126e-04,6.540840032880287924e-04,1.188381110600403908e-03
4.632157437587440703e-03,2.266257628865292559e-03,3.227308282028781752e-03,1.302552520788442976e-03,7.236782266357671793e-04,7.117177409807756011e-04,1.283054673833536980e-03,1.179763315756445418e-03,1.626193641642288299e-03
5.096624806118059577e-03,1.243320043456165981e-03,6.020892723749048450e-04,1.775255057473614949e-03,9.241623177733759376e-04,7.917931800269376388e-04,9.966256458426240705e-04,2.566916477383875735e-03,1.087086817782839838e-03
2.196717986408451909e-02,3.443330422901377114e-02,1.252172817435497944e-02,1.109134482032207714e-02,7.128064502477271525e-03,7.008846055377160322e-03,7.799199242365148499e-03,6.731413145856578011e-03,3.358265572873675182e-03
9.433984564959739874e-03,4.607760421640620663e-03,4.454392226506037611e-03,3.846008193594497790e-03,5.765888396747727816e-03,4.991612814445514808e-03,4.371626500002907985e-03,4.398404290472962379e-03,3.122001965077850650e-03
7.105193214221666546e-03,1.569925022468376995e-03,5.603483398394314531e-04,4.361788511690468766e-04,1.223707653366690759e-04,6.948025996161899585e-05,7.812284620414991856e-05,1.253761845043972073e-04,3.137042432164848112e-04
8.885289031314346289e-03,4.300873971327906324e-03,2.103159425549970540e-03,6.221844507425426142e-03,9.378696508794429065e-03,3.621007955126028053e-03,1.335933502628003887e-02,1.205856424536119048e-02,8.812204495784587560e-03
1.502225623603770620e-02,1.958830977219404648e-02,1.280798352038657086e-02,6.696714343806108027e-03,6.805460851478752245e-03,1.087863001254285589e-02,1.672434341543983793e-02,1.745447665046488336e-02,7.116452197650952570e-03
1.667539245535091044e-02,4.952294541680556626e-03,4.521446979188155184e-03,8.930697646014723948e-03,1.181610213307166500e-02,4.322634387186215059e-03,2.592755472390808735e-03,3.976557591370725314e-03,3.501678221847137704e-03
1.389331258703383615e-02,4.239614612407706200e-03,1.186784894088015706e-02,7.290123532403442429e-03,1.137031882752038113e-02,1.453513100426595539e-02,1.574541965386931641e-02,3.294951744368476015e-02,2.286702554209942354e-02
7.569368453422838094e-02,5.531059928639172479e-02,2.778003510564963641e-02,2.229584398561567163e-02,2.497563757448813260e-02,4.149470617787896082e-02,6.605747300000518185e-02,5.745371841239833161e-02,3.657505975232904633e-02
4.939728357155839106e-02,2.440895276118424870e-02,2.548079676443331179e-02,2.069343502451300928e-02,2.537739187407429473e-02,2.705033345350790763e-02,1.995994207989681968e-02,2.238469365259209212e-02,1.742844015075509581e-02
2.321251397285483201e-02,1.091764418901260136e-02,4.699758466786282431e-03,2.873361875549802422e-02,2.619758882653990331e-02,6.617353141707427340e-03,1.647536459939523759e-02,1.611998815862528134e-02,1.042560811209266268e-02
1.365476359918236550e-02,2.023883854188540405e-03,2.007766185027404920e-02,2.488044137375980402e-02,2.488508195627331041e-02,6.320511036575230703e-03,1.042463729422775896e-02,1.780848524195747032e-02,3.744613842621941774e-02
9.248996802408631507e-03,1.284793823079989150e-03,7.075998047205645436e-04,7.320001666923630496e-04,5.539554255392819442e-04,1.725838069357342941e-03,9.974302222444783508e-04,7.668714135552577712e-04,2.486002616530302248e-03
9.555647419080897167e-03,2.599583584593242232e-03,1.395746296258500380e-03,4.315257554241960021e-04,1.567707722187706499e-04,7.437522282914893674e-05,6.627322667229251557e-05,3.960829084098114506e-05,4.500733440917075589e-05
9.407766596801989470e-03,9.913715675767334479e-04,2.224411237296280855e-04,1.149752143178076579e-04,5.717527306225682072e-05,3.756649139463604057e-05,3.382034320814903251e-05,2.787228845159920177e-05,2.873827166626470131e-05
6.188762619017801857e-03,6.436046086584710493e-04,4.448546733897117827e-04,9.253766520639720430e-04,4.947671397419852509e-04,3.518090584714423340e-04,4.938302164141178613e-04,3.408947200674308179e-04,2.844428327307098390e-04
4.128999771340424035e-02,9.334684449239674317e-03,1.353687203034401043e-02,1.009453853217320320e-02,6.656935218557216705e-03,5.417246321970183714e-03,3.297615105897796443e-03,3.165807849493398451e-03,4.350682792716649948e-03
6.025420981524184059e-03,3.775222057186701508e-03,3.651097457239880790e-03,2.137912388235171501e-03,9.547392973576147900e-04,1.018296856492980186e-03,8.718796270672021917e-04,5.677567194895485501e-04,2.001493449123783054e-04
