7.259002792592159081e-03,7.396517854904575322e-04,3.034380603644159439e-04,1.341426755709475901e-04,1.141074094940459281e-04,1.153230215693727868e-04,4.383815655107081428e-04,2.049397038213641292e-04,1.664657989858385088e-04
7.439701362160763137e-03,7.842952387905970622e-04,2.100006405838693508e-04,9.782488549477657430e-05,9.284006383382808765e-05,6.912225818240890331e-05,7.138646454036760944e-05,4.964636321611382762e-05,4.086552774399079715e-05
7.065308315510908377e-03,7.275532639605457276e-04,2.537754366796262447e-04,2.526012485460910734e-04,1.872848004419343508e-04,5.158903163078523832e-04,1.051027894490191503e-03,7.320900450395183582e-04,1.410934128004408912e-03
8.133386980389352428e-03,1.422658770201162435e-03,6.902744011685599040e-04,1.546253128007227197e-04,8.050690650555031660e-05,6.669426717364188885e-05,3.338228770480897151e-05,2.663858479267840489e-05,2.686460548065485029e-05
7.217471048152915292e-03,9.774691387035709667e-02,1.645082504689006006e-02,3.063484339385112460e-03,7.624816893588764804e-04,3.289216620730337978e-04,1.164476046579467072e-03,1.572394366472050367e-03,1.645385631631414132e-03
4.174166418899547849e-03,2.452075407879605266e-03,9.614455912560347000e-04,5.984792272054649054e-04,5.601562210090795489e-04,5.455364057925369452e-04,5.883802050377990233e-04,1.219406108562175010e-03,2.050132349228694223e-03
4.040122655248344456e-03,4.499229769258441224e-03,2.189538725355493539e-03,7.468140507765711486e-04,1.416052737908932472e-04,3.053259187115919446e-04,8.361634969280281151e-05,1.720566287198710810e-04,7.603623580149824286e-05
4.728574488878291293e-03,3.934142330928398139e-04,2.229290914351364191e-04,1.731531613956591804e-04,7.085783057184603039e-05,3.032166412236174556e-05,7.902547175552074180e-04,2.065284811295922337e-04,3.294969724407859676e-04
4.409276867897426837e-03,1.547440205690756064e-03,1.182634627370132089e-03,2.478508601939402329e-03,3.397666950768860050e-03,7.323793188189310806e-03,5.107813577384192651e-03,3.475824511816012069e-03,1.791113094654290258e-03
5.694961461487841985e-03,3.428067985751910574e-03,2.414823284366244063e-03,5.628517519464702572e-03,2.680991665920823015e-03,3.094949479368217047e-03,9.032867529339108983e-03,7.031375231118727753e-03,2.033703446498188669e-03
5.421497246129291375e-03,4.229767452012963246e-04,1.048065544165582348e-04,9.804366099948676357e-05,3.988024823682392319e-05,2.552200271864033624e-05,9.050528296679032081e-02,5.679729200193298772e-02,9.217867688454962558e-03
5.356791208135370554e-03,8.566389326334474192e-04,4.695479952461175700e-04,5.284893741361160104e-04,5.865900423685887870e-04,4.633297231076308567e-04,3.862998022391804097e-04,3.410678561050544885e-04,2.740492058110726163e-04
5.711730799538039006e-03,1.045910000497060881e-03,4.354055922518125163e-04,3.238903262651894165e-04,2.972198160110759726e-04,3.465305153279439501e-04,3.330549254109038313e-04,4.901851016672065242e-04,4.453089328905670413e-04
6.160324030493651015e-03,1.198012261952582057e-03,6.882114359853778876e-04,5.410825926955844731e-04,7.050902672689586060e-04,5.233320627665698785e-04,6.573937799707749640e-04,4.856888618163461135e-04,6.072076274164834751e-04
6.172766572938202627e-03,1.076171550293125853e-03,5.384599176989373790e-04,3.587903399820267965e-04,3.768205253219963392e-04,3.482631765036451645e-04,3.444885242063599595e-04,4.292246150673212075e-04,2.880578734211833975e-04
5.689742483026952874e-03,8.747692998184896556e-04,5.790823072510889067e-04,5.017631277524234540e-04,4.575467950717090177e-04,3.277380178005246704e-04,2.867551018068379451e-04,3.453175624363806592e-04,2.900804182966588269e-04
5.556876776786484617e-03,9.507703128007441613e-04,4.986802544827443825e-04,4.126134215595821521e-04,4.240892016272341668e-04,4.497058414211775840e-04,4.282670808378964060e-04,4.166436553525571765e-04,7.445257865485270521e-04
6.053816492399712208e-03,9.694298807080143883e-04,5.640193756082350750e-04,4.163922414567227466e-04,2.882361833400994325e-04,2.812917194831275635e-04,2.893919636588238617e-04,2.688916948853475571e-04,4.143059938705355785e-04
6.283649826158007982e-03,1.134836114201091253e-03,5.863280037160317152e-04,4.781748483137399932e-04,4.304966230548571034e-04,2.901269033631517324e-04,5.240943108056093447e-04,5.989870461920483854e-04,8.405736845466617096e-04
6.726882582903023593e-03,1.472225453225298403e-03,7.263508545728706483e-04,9.300978287860554731e-04,1.739013213106602217e-03,8.337690213863409869e-04,9.117273765390223814e-04,7.131407879307186289e-04,4.855655346148951361e-04
5.927648186338151277e-03,1.197751403902859663e-03,7.643193549060137149e-04,4.144690510322168015e-04,6.045344111696707894e-04,7.179371858801151000e-04,3.646228105224526956e-04,3.008249508195360526e-04,2.906531401451985437e-04
